,Anime Word Count,Manga Word Count,Referent,Link,Detail,Sentiment
295,1,1,46,https://www.animenewsnetwork.com/review/archive,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
296,1,0,46,https://www.animenewsnetwork.com/column/,Anime Spotlight : ,neutral
297,1,0,46,https://www.animenewsnetwork.com/column/,Anime : ,neutral
298,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation?",positive
299,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Spotlighting Eve's Big Netlix Debut :    Mar 22, 21:00 1 comment                 anime    Fan-favorite music artist Eve has his own extended music video narrative on Netflix. The 60-minute feature compiles many of Eve's best songs to create a loose, over-arching narrative featuring a one-eyed shadow man whose motives are a mystery. ―  Fan-favorite music artist Eve has his own extended music video narrative on Netflix. The 60-minute feature compiles many of Eve's best songs with indie anim...",positive
300,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Kotaro Lives Alone Hides a Tragic Underbelly :    Mar 17, 21:00 7 comments                 anime    Don't let the cute exterior fool you, this anime series hides tragedy behind its pint-sized protagonist. Nicky and Steve check out Kotaro Lives Alone, a series about a four-year-old with a dark past and the neighbors that try to watch out for him. ―  Don't let the cute exterior fool you, this anime series hides tragedy behind its pint-sized protagonist. Nicky and Steve check out Kotaro Lives Alone, a...",negative
301,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - What the Hell is Going On in Freakangels? :    Mar 15, 21:00 13 comments                 anime    The post-apocalyptic series stars a group of psychics who try to protect Whitechapel from a former ally, but its production struggles to deliver either humor or action. ―  The latest Crunchyroll Original series attempts to adapt a decade-old webcomic by former Castlevania animated series writer Warren Ellis. The post-apocalyptic series stars a group of psychics who try to protect Whitechapel from a f...",positive
302,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Does Requiem of the Rose King's Story Overcome Its Production Limitations? :    Mar 10, 22:00 9 comments                 anime    The dramatic reimagining of Shakespeare's trio of historical plays has had to make some adjustments do its limited animation production. Despite these shortcomings, Steve and Nicky find a compelling narrative that audiences should still check out for themselves. ―  The dramatic reimagining of Shakespeare's trio of historical plays has had to make some adjustments do its limited animation production. ...",negative
303,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Miss Kuroitsu is Full of Tokusatsu Deep Cuts :    Mar  8, 22:00 14 comments                 anime    This love letter to live-action superhero shows lacks flash, but makes it up with a deep appreciation for tokusatsu fandom both local and larger franchises. ―  This love letter to live-action superhero shows lacks flash, but makes it up with a deep appreciation for tokusatsu fandom both local and larger franchises. Join the team at the Monster Development Department as they design monsters on a budge...",positive
304,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Horrific Beauty of Case Study of Vanitas :    Mar  3, 22:00 8 comments                 anime    In this second season, The Case Study of Vanitas confirms its the goth kid disaster anime you should be watching. Deep emotional backstories? Beautiful vampires? Fluffy Victorian outfits? Buckets of blood? It's all here. ―  In this second season, The Case Study of Vanitas confirms its the goth kid disaster anime you should be watching. Deep emotional backstories? Beautiful vampires? Fluffy Victorian ...",positive
305,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Does the Harem End in a Moan, or a Whimper? :    Mar  1, 22:00 14 comments                 anime    Pornography has been with us as long as we've had art, and it'll never go away. It's a storied and varied avenue of individual expression. WEH just plain sucks at it. ―  This anime adaptation of the popular manga (which in turn spawned multiple spin-offs!) has just enough plot to back-up its sexy ambitions but all of that is stymied by garish censorship that leaves viewers limp. This series is stream...",positive
306,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why You Should Watch Sabikui Bisco :    Feb 24, 23:00 3 comments                 anime    This post-apocalyptic series mixes together so many disparate elements, yet somehow it comes together in an exciting a new way. Put on your giant mascot heads, avoid the mafioso govenor, and keep your eyes peeled for giant shrooms! ―  This post-apocalyptic series mixes together so many disparate elements, yet somehow it comes together in an exciting a new way. Put on your giant mascot heads, avoid th...",positive
307,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - What the Hell is Going on in F/GO Solomon? :    Feb 22, 22:00 12 comments                 anime    Newly streaming on Crunchyroll, the uninitiated could find themselves struggling in the deep end with this movie. Steve and Jean-Karlo try to explain exactly what went down in Fate/Grand Order Grand Temple of Time: Solomon ―  Newly streaming on Crunchyroll, the gacha game uninitiated could find themselves struggling in the deep end with this movie. Steve and Jean-Karlo try to iron out the wrinkles an...",positive
308,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Modern Romance of Sasaki and Miyano :    Feb 17, 22:00 21 comments                 anime    Nick and Nicky discuss the emotional ups and downs of potential couple Sasaki and Miyano and the latter's attempt to navigate his feelings and sexual identity. His Miyano just a BL fan or could he see himself falling for another boy? ―  Nick and Nicky discuss the emotional ups and downs of potential couple Sasaki and Miyano and the latter's attempt to navigate his feelings and sexual identity. His Mi...",positive
309,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why Marin is Everyone's Dress-Up Darling :    Feb 15, 22:00 25 comments                 anime    The sexy romcom focuses on the craftmanship behind cosplay and its Marin's infectious enthusiasm that has her winning otaku hearts around the globe. ―  The sexy romcom focuses on the craftmanship behind cosplay and its Marin's infectious enthusiasm that has her winning otaku hearts around the globe. This series is streaming on Crunchyroll and Funimation Disclaimer: The views and opinions expressed by...",positive
310,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why You Should Watch Princess Connect! Re:Dive :    Feb 11, 02:53 5 comments                 anime    The fantasy-comedy is full of stellar comedy and top-notch animation. Nick and Steve check out what makes it a rollicking good time. ―  Cygames' Uma Musume has found a passionate audience, but did you know about the anime adaptation of another of its mobile games, Princess Connect! Re:Dive? The fantasy-comedy is full of stellar comedy and top-notch animation. Nick and Steve check out what makes it a ...",positive
311,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - How Total Fantasy Knockout Keeps Isekai Fresh :    Feb  8, 22:00 3 comments                 anime    You know the drill. Two guys get reincarnated into fantasy world. What makes Total Fantasy Knockout different? Well, one of those guys is reincarnated as a girl and it might just awaken some latent feelings between them. ―  You know the drill. Two guys get reincarnated into fantasy world, they have to defeat the Demon Lord, etc. etc.. What makes Total Fantasy Knockout different? Well, one of those gu...",positive
312,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Did Den-noh Coil Predict the Future? :    Feb  3, 23:00 17 comments                 anime    TWIA continues its week revisiting the works of Mitsuo Iso with a look at Den-noh Coil. Long regarded as underrated, the lauded sci-fi series is available again via streaming. ―  TWIA continues its week revisiting the works of Mitsuo Iso with a look at Den-noh Coil. Long regarded as underrated, the lauded sci-fi series is available again via streaming. Steve and Jean-Karlo look at the first half of t...",positive
313,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Deep Themes of Orbital Children :    Feb  1, 23:00 12 comments                 anime    After more than a decade away, fan-favorite creator Mitsuo Ito is back! Behind its ""kids in lost in space"" surface is a much deeper treatise on humanity's relationship with tech, nihilism, and fighting your fate. ―  After more than a decade away, fan-favorite creator Mitsuo Ito is back with more sci-fi shenanigans. However, behind its ""kids in lost in space"" surface is a much deeper treatise on human...",positive
314,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - When a Wife Guy Is Banished From the Hero's Party :    Jan 29, 02:00 11 comments                 anime    Banished from the Hero's Party offers an appealing romance between a wife guy and a former adventurer princess... and then there's everything else. ―  Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside offers an appealing romance between a wife guy and a former adventurer princess... and then there's everything else. Nick and Steve break down this RPG-inspired fantasy t...",positive
315,2,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Does The Ultraman Hold Up In Anime Form? :    Jan 27, 00:15 2 comments                 anime    Ultraman's legacy in Japanese popular culture runs deep and wide. With the 1979 The Ultraman anime installment finally streaming in the U.S., it's time to tackle the kaiju in the room. How well does this series hold up in anime form? ―  Ultraman's legacy in Japanese popular culture runs deep and wide. Despite its enduring influence, however, the acclaimed tokusatsu series remains relatively obscure o...",positive
316,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Horse Girls Are Easy :    Jan 20, 23:00 16 comments                 anime    If you wrote off Uma Musume Pretty Derby Season 2 based on its galaxy-brain premise, you may have missed out on one of the most emotionally compelling sports series in years. ―  If you wrote off Uma Musume Pretty Derby Season 2 based on its galaxy-brain premise, you may have missed out on one of the most emotionally compelling sports series in years. This series is streaming on Crunchyroll Disclaimer...",positive
317,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Gnarly Ninja Robots :    Jan 19, 04:11 12 comments                 anime    Discotek's long journey to restore this ridiculously entertaining dub is finally complete and is now available for streaming. Is Joe a slick enough dude to save an alien princess, find all the ninja robots and restore peace to outer space? ―  Discotek's long journey to restore this ridiculously entertaining dub is finally complete and is now available for streaming. Is Joe a slick enough dude to save...",positive
318,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Stand By Me Doraemon and 80 Years of Gadgets :    Jan 13, 22:00 7 comments                 anime    Somewhat obscure in the U.S., Doraemon is one of the most recognizable characters in Japan. After 80 years of high-tech shenanigans, the time-travelling cat's two latest films are now streaming on Netflix. ―  Somewhat obscure in the U.S., Doraemon is one of the most recognizable characters in Japan. After 80 years of high-tech shenanigans, the time-travelling cat's two latest films are now streaming ...",positive
319,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why Demon Slayer Needs More Nezuko :    Jan 12, 03:40 35 comments                 anime    The latest arc of Demon Slayer has introduced some great new characters and villains, but the newest episodes proves that keeping Nezuko in the box is a missed opportunity. ―  The latest arc of Demon Slayer has introduced some great new characters and villains, but the newest episodes proves that keeping Nezuko in the box is a missed opportunity. This series is streaming on Funimation and Crunchyroll...",positive
320,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Tournament Fighting G-Gundam Style :    Jan  6, 22:00 20 comments                 anime    G Gundam isn't part of the Universal Century timeline, in fact it's very different than previous entries in the franchise in both tone and content. However, that doesn't mean it doesn't have its own unique flavor to offer Gundam fans! ―  G Gundam isn't part of the Universal Century timeline, in fact it's very different than previous entries in the franchise in both tone and content. However, that doe...",positive
321,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Platinum End the Successor of Death Note? :    Jan  5, 05:41 9 comments                 anime    Death Note captured anime and manga readers' attention with the exploits of Light Yagami. The creators' new series Platinum End introduces a different type of death game and protagonist, but is it a worthy follow-up to the ultra hit series? ―  Tsugumi Ohba and Takeshi Obata captured anime and manga readers' attention with the exploits of Light Yagami in Death Note as he tried to outwit his pursuers w...",positive
322,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is The Faraway Paladin Worth Watching? :    Dec 23, 22:00 34 comments                 anime    This rather wholesome entry into the isekai subgenre features Will, a good boy raised by the undead. Nick and Jean-Karlo debate whether a good, straightforward fantasy can hold an audience's interest and overcome its workman-like animation. ―  This rather wholesome entry into the isekai subgenre features Will, a good boy raised by the undead. Nick and Jean-Karlo debate whether a good, straightforward...",positive
323,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Aggretsuko Remains a Perfect Workplace Comedy :    Dec 21, 22:00 5 comments                 anime    Now in its fourth season (and a fifth officially announced), Aggretsuko shows it still has what it takes to bring side-splitting comedy with the hazards of a modern office workplace. ―  Now in its fourth season (and a fifth officially announced), Aggretsuko shows it still has what it takes to bring side-splitting comedy with the hazards of a modern office workplace. This series is streaming on Netfli...",positive
324,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Sakugan Underrated? :    Dec 16, 22:00 14 comments                 anime    Like the show's premise, Sakugan has stayed under the radar, but it might be the best show you aren't watching. ―  Jean-Karlo and Nick check out Satelight's original series about one down-on-his-luck dad and his genius daughter as they get up to all kinds of trouble underground. Like the show's premise, Sakugan has stayed under the radar, but it might be the best show you aren't watching. This series...",positive
325,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Can 86's Plot Overcome Its Production Issues? :    Dec 14, 22:00 9 comments                 anime    Despite production issues and delays, season two of 86 remains just as engaging as its predecessor. Steve and Nicky check in on the military drama to see whether peace will ever be an option for the 86. ―  Despite production issues and delays, season two of 86 remains just as engaging as its predecessor. Steve and Nicky check in on the military drama to see whether peace will ever be an option for th...",positive
326,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Summit of the Gods is a Serious Oscar Contender :    Dec  9, 22:00 4 comments                 anime    The French-animated adaptation of Jiro Taniguchi's manga follows two men obsessed with Mt. Everest. Together they'll face the unrelenting brutality of one of Earth's highest peaks in this beautifully animated drama. ―  The French-animated adaptation of Jiro Taniguchi's climbing manga follows two men obsessed with Mt. Everest: a mountaineer and a journalist seeking to discover what happened to a lost ...",negative
327,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Does Stone Ocean Live Up to the Joestar Bloodline? :    Dec  7, 22:00 8 comments                 anime    The next installment in the popular franchise is set in none other than a Florida prison and stars Jolyne, the daughter of Jotaro Kujo.  Does Stone Ocean build on its predecessors or should it have stayed in Netflix Jail? ―  The next installment in the popular franchise is set in none other than a Florida prison and stars Jolyne, the daughter of Jotaro Kujo. Framed and sentenced for a crime she didn't...",positive
328,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why Ranking of Kings Deserves Its Top Spot :    Dec  3, 04:00 8 comments                 anime    Ranking of Kings has enjoyed the limelight among ANN readers after a strong debut. So what is it about this fantasy series that is capturing the hearts of viewers? ―  Ranking of Kings has enjoyed the limelight among ANN readers after a strong debut. So what is it about this fantasy series that is capturing the hearts of viewers? Note: You can read Daily Streaming reviews for this show here. We also h...",positive
329,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Komi Can't Communicate All Laughs and No Heart? :    Nov 30, 22:00 37 comments                 anime    Komi is just one unique character is a sea of quirky potential friends. Does the anime handle its cast with care or does the mental health angles just become another joke in this gag comedy? ―  Komi is just one unique character in a sea of quirky potential friends. Does the anime handle its cast with care or does the mental health angles just become another joke in this gag comedy? Jean-Karlo and Mon...",positive
330,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Ghost of Digimon Future :    Nov 25, 22:00 5 comments                 anime    Digimon superfan Jean-Karlo gushes about the newest Digimon series, Ghost Game and how it revitalizes the franchise with its unique designs and spooky vibes. ―  Digimon superfan Jean-Karlo gushes about the newest Digimon series, Ghost Game and how it revitalizes the franchise with its unique designs and spooky vibes. This series is streaming on Crunchyroll Disclaimer: The views and opinions expressed...",negative
331,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is takt op. Destiny A Poor Man's Symphogear? :    Nov 23, 22:00 22 comments                 anime    Stunning character design, cool fight animations, and a beautiful soundtrack isn't enough to win over musician Steve Jones this week. Instead, takt op. Destiny only serves to remind him of another music-themed anime... ―  Stunning character design, cool fight animations, and a beautiful soundtrack isn't enough to win over musician Steve Jones this week. Instead, takt op. Destiny only serves to remind...",positive
332,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is My Senpai is Annoying Worth Watching? :    Nov 16, 22:00 16 comments                 anime    Don't take this romantic comedy at face value, the primary couple is far from ""annoying."" Nick and Jean-Karlo check out this series starring one short office lady, her burly coworkers, and Kazama, who had too much Monster this morning. ―  Don't take this romantic comedy at face value, the primary couple is far from ""annoying."" Nick and Jean-Karlo check out this series starring one short office lady, ...",negative
333,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Does Blue Period Capture the Art School Experience? :    Nov 11, 23:00 4 comments                 anime    Yatora Yaguchi has recently abandoned the well-worn academic path to pursue his artistic dreams. But wanting to be an artist is much easier than developing the skills to accomplish his goals. ―  Yatora Yaguchi has recently abandoned the well-worn academic path to pursue his artistic dreams. But wanting to be an artist is much easier than developing the skills to accomplish his goals. Does this highly...",positive
334,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Mieruko-chan Scary, Sexy, or Both? :    Nov  9, 22:00 6 comments                 anime    Mieruko-chan is a blend of fear and fanservice as Miko, newly able to see horrific spirits around her, does her best not to let the ghosts know she can see them. It's a teetering balance between cheesecake and creepies. Does it pull it off? ―  Mieruko-chan is a blend of fear and fanservice as Miko, newly able to see horrific spirits around her, does her best not to let the ghosts know she can see the...",positive
335,2,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is the Anime Adaptation of The Night Beyond the Tricornered Window Any Good? :    Nov  5, 03:00 6 comments                 anime    Hunting ghosts gets sexual but does the main couple's dynamic rub viewers the wrong way? Nicky and Jean-Karlo check out the anime adaptation of the fan-favorite manga. ―  Hunting ghosts gets sexual but does the main couple's dynamic rub viewers the wrong way? Nicky and Jean-Karlo check out the anime adaptation of the fan-favorite manga. This series is streaming on Crunchyroll Disclaimer: The views an...",positive
336,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Why You Should Watch Mai Mai Miracle Right Now :    Nov  3, 03:04 8 comments                 anime    Before his acclaimed film In This Corner of the World, director Sunao Katabuchi helmed Mai Mai Miracle. The film takes an honest look at the emotionally-charged childhoods of a group of children and the darker world of adults. ―  Before his acclaimed film In This Corner of the World, director Sunao Katabuchi helmed Mai Mai Miracle. Set in a rural town in the 1950s, the film takes an honest look at th...",positive
337,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Tawawa on Monday, Ganbare Dōki-chan on Tuesday :    Oct 26, 21:00 10 comments                 anime    Nick and Steve check out two NSFW series featuring the likes of a fantasizing office worker and the mishaps that come with big ol' honkeroos. ―  Nick and Steve check out two NSFW series featuring the likes of a fantasizing office worker and the mishaps that come big ol' honkeroos. These series are streaming on Crunchyroll Disclaimer: The views and opinions expressed by the participants in this chatlo...",neutral
338,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is The Heike Story Accessible for Newcomers? :    Oct 21, 21:00 14 comments                 anime    Science SARU and Naoko Yamada's retelling of a 12th century story with a supernatural twist. The story is well-known within Japan, but can newbies still follow along? ―  Science SARU and Naoko Yamada's retelling of a 12th century story with a supernatural twist. It follows the large Taira clan, the factions within, and the conflicts as they vie to maintain political relevancy. The story is well-known...",positive
339,1,0,46,https://www.animenewsnetwork.com/column/,"The ANN Aftershow - What're You Watching Right Now? :    Oct 20, 22:00 3 comments                 anime    Lynzee and Jacki surf through anime limbo in search of this season's big hit. Also, what the hell is going on in Platinum End? Is takt.op Destiny awesome or boring? Is Ranking of Kings the fantasy epic we've been waiting for? ―  The ANN Aftershow - The Fall 2021 Anime Season: What're You Watching Right Now? Lynzee and Jacki surf through anime limbo in search of this season's big hit. Also, what the h...",positive
340,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - In the Evergarden of Good and Evil :    Oct 20, 04:14 8 comments                 anime    The conclusion of Violet's story is here; love, loss, and picking up the pieces of war. Nick and Steve look to see if the gorgeously rendered finale sticks the landing. ―  The conclusion of Violet's story is here; love, loss, and picking up the pieces of war. Nick and Steve look to see if the gorgeously rendered finale sticks the landing. This movie is streaming on Netflix Disclaimer: The views and o...",positive
341,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Psychosexual World of Belladonna of Sadness :    Oct 14, 21:00 11 comments                 anime    Following the death of pioneering director Eiichi Yamamoto, Nick and Nicky revisit his psychedelic film Belladonna of Sadness, an incomparable piece of art confronting misogyny, classism, and sexual liberation. ―  Following the death of pioneering director Eiichi Yamamoto, Nick and Nicky revisit his psychedelic film Belladonna of Sadness, an incomparable piece of art confronting misogyny, classism, a...",positive
342,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - The Dirty Pair :    Oct 12, 21:00 30 comments                 anime    With a a Kickstarter campaign to fund an English-dubbed Blu-ray Disc release underway, Jean-Karlo and Steve check in on the Lovely Angels' legacy of sci-fi comedy to see if it still holds up. ―  With a a Kickstarter campaign to fund an English-dubbed Blu-ray Disc release underway, Jean-Karlo and Steve check in on the Lovely Angels' legacy of sci-fi comedy to see if it still holds up. This series is s...",positive
343,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Carboloading with Yakitate!! Japan :    Oct  7, 21:00 12 comments                 anime    Before Food Wars!, another shonen series had readers' mouths watering. Yakitate!! Japan follows warm-handed baking prodigy Kazuma Azumi as he tries to great the most Japanese bread ever! ―  Before Food Wars!, another shonen series had readers' mouths watering. Yakitate!! Japan follows warm-handed baking prodigy Kazuma Azumi as he tries to great the most Japanese bread ever! This series is streaming o...",positive
344,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Go Go Golgo 13 :    Oct  5, 21:00 7 comments                 anime    Jean-Karlo and Steve reflect on one of the greatest comic characters of all time, Takao Saito's beefy assassin Duke Togo. Influential director Osamu Dezaki takes the reins in Golgo 13: The Professional. ―  Jean-Karlo and Steve reflect on one of the greatest comic characters of all time, Takao Saito's beefy assassin Duke Togo. In the film Golgo 13: The Professional the killer that never misses his mar...",positive
345,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Aria the Animation a Hidden Gem? :    Sep 30, 21:00 28 comments                 anime    The original 2005 ""healing"" anime series is now officially streaming on Funimation, letting viewers travel to Neo Venezia for the very first time. Steve and Nick try to zero in on the charm of Aria the Animation. ―  The original 2005 ""healing"" anime series is now officially streaming on Funimation, letting viewers travel to Neo Venezia for the very first time. The series has ushered in new sequels, i...",positive
346,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Visions of a Galaxy Far, Far Away :    Sep 28, 23:00 7 comments                 anime    Star Wars: Visions takes audiences across vast space and time to showcase nine different stories. Jedi, Sith, found family, a pair of twins, and even a garage band take center stage in shorts from some of anime's most acclaimed studios. ―  Star Wars: Visions takes audiences across vast space and time to showcase nine different stories. Jedi, Sith, found family, a pair of twins, and even a garage band...",positive
347,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Is Fena More 'Princess' Than 'Pirate'? :    Sep 24, 01:00 26 comments                 anime    Nick and Nicky catch up on the seafaring adventures of Fena: Pirate Princess but hit choppy waters when it turns out the story's titular character is given little agency in her own destiny. ―  Nick and Nicky catch up on the seafaring adventures of Fena: Pirate Princess but hit choppy waters when it turns out the story's titular character is given little agency in her own destiny. This series is strea...",positive
348,1,0,46,https://www.animenewsnetwork.com/column/,"This Week in Anime - Can't Someone Cut Jahy a Break? :    Sep 21, 21:00 5 comments                 anime    One tiny former lead demon does her best to survive in the modern world...and is barely making it. Steve and Jean-Karlo try to find the humor under the crushing weight of adult responsibilities. Someone get Jahy an ice cream or something. ―  One tiny former lead demon does her best to survive in the modern world...and is barely making it. Steve and Jean-Karlo try to find the humor under the crushing ...",positive
349,1,1,46,https://www.animenewsnetwork.com/column/,Manga : ,neutral
350,1,0,46,https://www.animenewsnetwork.com/column/archive,Anime Spotlight : ,neutral
351,1,0,46,https://www.animenewsnetwork.com/column/archive,Anime : ,neutral
352,2,0,46,https://www.animenewsnetwork.com/column/archive,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
353,1,0,46,https://www.animenewsnetwork.com/column/archive,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
354,1,0,46,https://www.animenewsnetwork.com/column/archive,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
355,2,0,46,https://www.animenewsnetwork.com/column/archive,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
356,1,0,46,https://www.animenewsnetwork.com/column/archive,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
357,1,1,46,https://www.animenewsnetwork.com/column/archive,Manga : ,neutral
358,1,1,46,https://www.animenewsnetwork.com/column/archive,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
359,1,0,46,https://www.animenewsnetwork.com/views/,Anime Spotlight : ,neutral
360,1,0,46,https://www.animenewsnetwork.com/views/,Anime : ,neutral
361,1,0,46,https://www.animenewsnetwork.com/views/,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :  Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season!",positive
362,1,0,46,https://www.animenewsnetwork.com/views/,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation?",positive
363,1,0,46,https://www.animenewsnetwork.com/views/,"This Week in Anime - Spotlighting Eve's Big Netlix Debut :    Mar 22, 21:00 1 comment                 anime    Fan-favorite music artist Eve has his own extended music video narrative on Netflix. The 60-minute feature compiles many of Eve's best songs to create a loose, over-arching narrative featuring a one-eyed shadow man whose motives are a mystery. ―  Fan-favorite music artist Eve has his own extended music video narrative on Netflix. The 60-minute feature compiles many of Eve's best songs with indie anim...",positive
